id,expansion,name,rarity,color_identity,mana_value,types,is_booster
77252,AFR,Hobgoblin Bandit Lord,rare,R,3,Creature - Goblin Rogue,True
77253,AFR,Hobgoblin Captain,common,R,2,Creature - Goblin Barbarian,True
77254,AFR,Hulking Bugbear,uncommon,R,3,Creature - Goblin,True
77255,AFR,Improvised Weaponry,common,R,3,Sorcery,True
77256,AFR,Inferno of the Star Mounts,mythic,R,6,Legendary Creature - Dragon,True
77257,AFR,Jaded Sell-Sword,common,R,4,Creature - Dragon Warrior,True
77258,AFR,Kick in the Door,common,R,1,Sorcery,True
77259,AFR,Magic Missile,uncommon,R,3,Sorcery,True
77260,AFR,Meteor Swarm,rare,R,3,Sorcery,True
77261,AFR,Minion of the Mighty,rare,R,1,Creature - Kobold,True
77262,AFR,Orb of Dragonkind,rare,R,2,Artifact,True
77263,AFR,Plundering Barbarian,common,R,3,Creature - Dwarf Barbarian,True
77264,AFR,Price of Loyalty,common,R,3,Sorcery,True
77265,AFR,Red Dragon,uncommon,R,6,Creature - Dragon,True
77266,AFR,Rust Monster,uncommon,R,3,Creature - Beast,True
77267,AFR,Swarming Goblins,common,R,5,Creature - Goblin,True
77268,AFR,Tiger-Tribe Hunter,uncommon,R,5,Creature - Human Barbarian,True
77269,AFR,Unexpected Windfall,common,R,4,Instant,True
77270,AFR,Valor Singer,common,R,3,Creature - Tiefling Bard,True
77271,AFR,Wish,rare,R,3,Sorcery,True
77272,AFR,Xorn,rare,R,3,Creature - Elemental,True
77273,AFR,You Come to the Gnoll Camp,common,R,2,Instant,True
77274,AFR,You Find Some Prisoners,uncommon,R,2,Instant,True
77275,AFR,You See a Pair of Goblins,uncommon,R,3,Instant,True
77276,AFR,"Zalto, Fire Giant Duke",rare,R,5,Legendary Creature - Giant Barbarian,True
77277,AFR,"Zariel, Archduke of Avernus",mythic,R,4,Legendary Planeswalker - Zariel,True
77278,AFR,Bulette,common,G,4,Creature - Beast,True
77279,AFR,Bull's Strength,common,G,2,Instant,True
77280,AFR,Choose Your Weapon,uncommon,G,3,Instant,True
77281,AFR,Circle of Dreams Druid,rare,G,3,Creature - Elf Druid,True
77282,AFR,Circle of the Moon Druid,common,G,3,Creature - Human Elf Druid,True
77283,AFR,Compelled Duel,common,G,2,Sorcery,True
77284,AFR,Dire Wolf Prowler,common,G,3,Creature - Wolf,True
77285,AFR,Druid Class,uncommon,G,2,Enchantment - Class,True
77286,AFR,Ellywick Tumblestrum,mythic,G,4,Legendary Planeswalker - Ellywick,True
77287,AFR,Elturgard Ranger,common,G,5,Creature - Human Elf Ranger,True
77288,AFR,Find the Path,common,G,3,Enchantment - Aura,True
77289,AFR,Froghemoth,rare,G,5,Creature - Frog Horror,True
77290,AFR,Gnoll Hunter,common,G,2,Creature - Gnoll,True
77291,AFR,Green Dragon,uncommon,G,6,Creature - Dragon,True
77292,AFR,Hill Giant Herdgorger,common,G,6,Creature - Giant,True
77293,AFR,Hunter's Mark,uncommon,G,4,Instant,True
77294,AFR,Inspiring Bard,common,G,4,Creature - Elf Bard,True
77295,AFR,Instrument of the Bards,rare,G,1,Legendary Artifact,True
77296,AFR,Intrepid Outlander,uncommon,G,2,Creature - Orc Ranger,True
77297,AFR,Loathsome Troll,uncommon,G,5,Creature - Troll,True
77298,AFR,Long Rest,rare,G,3,Sorcery,True
77299,AFR,Lurking Roper,uncommon,G,3,Creature - Horror,True
77300,AFR,Neverwinter Dryad,common,G,1,Creature - Dryad,True
77301,AFR,Ochre Jelly,rare,G,1,Creature - Ooze,True
77302,AFR,Old Gnawbone,mythic,G,7,Legendary Creature - Dragon,True
77303,AFR,Owlbear,common,G,5,Creature - Bird Bear,True
77304,AFR,Plummet,common,G,2,Instant,True
77305,AFR,Prosperous Innkeeper,uncommon,G,2,Creature - Halfling Citizen,True
77306,AFR,Purple Worm,uncommon,G,7,Creature - Worm,True
77307,AFR,Ranger Class,rare,G,2,Enchantment - Class,True
77308,AFR,Ranger's Longbow,common,G,2,Artifact - Equipment,True
77309,AFR,Scaled Herbalist,common,G,2,Creature - Lizard Druid,True
77310,AFR,Spoils of the Hunt,common,G,3,Instant,True
77311,AFR,Sylvan Shepherd,common,G,3,Creature - Human Druid,True
77312,AFR,The Tarrasque,mythic,G,9,Legendary Creature - Dinosaur,True
77313,AFR,Underdark Basilisk,common,G,2,Creature - Basilisk,True
77314,AFR,"Varis, Silverymoon Ranger",rare,G,3,Legendary Creature - Human Elf Ranger,True
77315,AFR,Wandering Troubadour,uncommon,G,4,Creature - Dragon Bard,True
77316,AFR,Werewolf Pack Leader,rare,G,2,Creature - Human Werewolf,True
77317,AFR,Wild Shape,uncommon,G,1,Instant,True
77318,AFR,You Find a Cursed Idol,common,G,2,Sorcery,True
77319,AFR,You Happen On a Glade,uncommon,G,3,Instant,True
77320,AFR,You Meet in a Tavern,uncommon,G,4,Sorcery,True
77321,AFR,Adult Gold Dragon,rare,RW,5,Creature - Dragon,True
77322,AFR,Bard Class,rare,GR,2,Enchantment - Class,True
77323,AFR,Barrowin of Clan Undurr,uncommon,BW,4,Legendary Creature - Dwarf Cleric,True
77324,AFR,Bruenor Battlehammer,uncommon,RW,4,Legendary Creature - Dwarf Warrior,True
77325,AFR,Drizzt Do'Urden,rare,GW,5,Legendary Creature - Elf Ranger,True
77326,AFR,"Farideh, Devil's Chosen",uncommon,RU,4,Legendary Creature - Tiefling Warlock,True
77327,AFR,Fighter Class,rare,RW,2,Enchantment - Class,True
77328,AFR,Gretchen Titchwillow,uncommon,GU,2,Legendary Creature - Halfling Druid,True
77329,AFR,"Hama Pashar, Ruin Seeker",uncommon,UW,3,Legendary Creature - Human Wizard,True
77330,AFR,"Kalain, Reclusive Painter",uncommon,BR,2,Legendary Creature - Human Elf Bard,True
77331,AFR,Krydle of Baldur's Gate,uncommon,BU,2,Legendary Creature - Human Elf Rogue,True
77332,AFR,"Minsc, Beloved Ranger",mythic,GRW,3,Legendary Creature - Human Ranger,True
77333,AFR,Monk Class,rare,UW,2,Enchantment - Class,True
77334,AFR,"Orcus, Prince of Undeath",rare,BR,4,Legendary Creature - Demon,True
77335,AFR,Rogue Class,rare,BU,2,Enchantment - Class,True
77336,AFR,"Shessra, Death's Whisper",uncommon,BG,4,Legendary Creature - Human Elf Warlock,True
77337,AFR,Skeletal Swarming,rare,BG,5,Enchantment,True
77338,AFR,Sorcerer Class,rare,RU,2,Enchantment - Class,True
77339,AFR,"Targ Nar, Demon-Fang Gnoll",uncommon,GR,2,Legendary Creature - Gnoll,True
77340,AFR,Tiamat,mythic,BGRUW,7,Legendary Creature - Dragon God,True
77341,AFR,"Trelasarra, Moon Dancer",uncommon,GW,2,Legendary Creature - Elf Cleric,True
77342,AFR,Triumphant Adventurer,rare,BW,2,Creature - Human Knight,True
77343,AFR,"Volo, Guide to Monsters",rare,GU,4,Legendary Creature - Human Wizard,True
77344,AFR,"Xanathar, Guild Kingpin",mythic,BU,6,Legendary Creature - Beholder,True
77345,AFR,Bag of Holding,uncommon,,1,Artifact,True
77346,AFR,The Deck of Many Things,mythic,,5,Legendary Artifact,True
77347,AFR,Dungeon Map,uncommon,,3,Artifact,True
77348,AFR,Eye of Vecna,rare,,2,Legendary Artifact,True
77349,AFR,Fifty Feet of Rope,uncommon,,1,Artifact,True
77350,AFR,Greataxe,common,,1,Artifact - Equipment,True
77351,AFR,Hand of Vecna,rare,,3,Legendary Artifact - Equipment,True
77352,AFR,Iron Golem,uncommon,,4,Artifact Creature - Golem,True
77353,AFR,Leather Armor,common,,1,Artifact - Equipment,True
77354,AFR,Mimic,common,,2,Artifact - Treasure,True
77355,AFR,Spare Dagger,common,,1,Artifact - Equipment,True
77356,AFR,Spiked Pit Trap,common,,1,Artifact,True
77357,AFR,Treasure Chest,rare,,3,Artifact,True
77358,AFR,Cave of the Frost Dragon,rare,W,0,Land,True
77359,AFR,Den of the Bugbear,rare,R,0,Land,True
77360,AFR,Dungeon Descent,rare,,0,Land,True
77361,AFR,Evolving Wilds,common,,0,Land,True
77362,AFR,Hall of Storm Giants,rare,U,0,Land,True
77363,AFR,Hive of the Eye Tyrant,rare,B,0,Land,True
77364,AFR,Lair of the Hydra,rare,G,0,Land,True
77365,AFR,Temple of the Dragon Queen,uncommon,,0,Land,True
77366,AFR,Treasure Vault,rare,,0,Artifact Land,True
77367,TAFR,Angel,token,,0,Creature - Angel,False
77368,TAFR,"Icingdeath, Frost Tongue",token,,0,Legendary Artifact - Equipment,False
77369,TAFR,Dog Illusion,token,,0,Creature - Dog Illusion,False
77370,TAFR,Faerie Dragon,token,,0,Creature - Faerie Dragon,False
77371,TAFR,The Atropal,token,,0,Legendary Creature - God Horror,False
77372,TAFR,Skeleton,token,,0,Creature - Skeleton,False
77373,TAFR,Spider,token,,0,Creature - Spider,False
77374,TAFR,Vecna,token,,0,Legendary Creature - Zombie God,False
77375,TAFR,Zombie,token,,0,Creature - Zombie,False
77376,TAFR,Boo,token,,0,Legendary Creature - Hamster,False
77377,TAFR,Devil,token,,0,Creature - Devil,False
77378,TAFR,Goblin,token,,0,Creature - Goblin,False
77379,TAFR,Guenhwyvar,token,,0,Legendary Creature - Cat,False
77380,TAFR,Wolf,token,,0,Creature - Wolf,False
77381,TAFR,Treasure,token,,0,Artifact - Treasure,False
77382,AFR,Vorpal Sword,rare,B,1,Artifact - Equipment,False
77383,AFR,"Icingdeath, Frost Tyrant",mythic,W,4,Legendary Creature - Dragon,False
77384,AFR,White Dragon,uncommon,W,6,Creature - Dragon,False
77385,AFR,Blue Dragon,uncommon,U,7,Creature - Dragon,False
77386,AFR,"Iymrith, Desert Doom",mythic,U,5,Legendary Creature - Dragon,False
77387,AFR,Black Dragon,uncommon,B,7,Creature - Dragon,False
77388,AFR,"Ebondeath, Dracolich",mythic,B,4,Legendary Creature - Zombie Dragon,False
77389,AFR,Inferno of the Star Mounts,mythic,R,6,Legendary Creature - Dragon,False
77390,AFR,Red Dragon,uncommon,R,6,Creature - Dragon,False
77391,AFR,Green Dragon,uncommon,G,6,Creature - Dragon,False
77392,AFR,Old Gnawbone,mythic,G,7,Legendary Creature - Dragon,False
77393,AFR,Adult Gold Dragon,rare,RW,5,Creature - Dragon,False
77394,AFR,Tiamat,mythic,BGRUW,7,Legendary Creature - Dragon God,False
77395,AFR,Grand Master of Flowers,mythic,W,4,Legendary Planeswalker - Bahamut,False
77396,AFR,Mordenkainen,mythic,U,6,Legendary Planeswalker - Mordenkainen,False
77397,AFR,"Lolth, Spider Queen",mythic,B,5,Legendary Planeswalker - Lolth,False
77398,AFR,"Zariel, Archduke of Avernus",mythic,R,4,Legendary Planeswalker - Zariel,False
77399,AFR,Ellywick Tumblestrum,mythic,G,4,Legendary Planeswalker - Ellywick,False
77400,AFR,Arborea Pegasus,common,W,4,Creature - Pegasus,False
77401,AFR,Blink Dog,uncommon,W,3,Creature - Dog,False
77402,AFR,Celestial Unicorn,common,W,3,Creature - Unicorn,False
77403,AFR,Cloister Gargoyle,uncommon,W,3,Artifact Creature - Gargoyle,False
77404,AFR,"Nadaar, Selfless Paladin",rare,W,3,Legendary Creature - Dragon Knight,False
77405,AFR,Oswald Fiddlebender,rare,W,2,Legendary Creature - Gnome Artificer,False
77406,AFR,Displacer Beast,uncommon,U,3,Creature - Cat Beast,False
77407,AFR,Djinni Windseer,common,U,4,Creature - Djinn,False
77408,AFR,Dragon Turtle,rare,U,3,Creature - Dragon Turtle,False
77409,AFR,Mind Flayer,rare,U,5,Creature - Horror,False
77410,AFR,Pixie Guide,common,U,2,Creature - Faerie,False
77411,AFR,Rimeshield Frost Giant,common,U,5,Creature - Giant Warrior,False
77412,AFR,Baleful Beholder,common,B,6,Creature - Beholder,False
77413,AFR,Clattering Skeletons,common,B,4,Creature - Skeleton,False
77414,AFR,Gelatinous Cube,rare,B,4,Creature - Ooze,False
77415,AFR,Manticore,common,B,4,Creature - Manticore,False
77416,AFR,Westgate Regent,rare,B,5,Creature - Vampire,False
77417,AFR,Wight,rare,B,2,Creature - Zombie Soldier,False
77418,AFR,"Delina, Wild Mage",rare,R,4,Legendary Creature - Elf Shaman,False
77419,AFR,Goblin Javelineer,common,R,1,Creature - Goblin Warrior,False
77420,AFR,Hulking Bugbear,uncommon,R,3,Creature - Goblin,False
77421,AFR,Minion of the Mighty,rare,R,1,Creature - Kobold,False
77422,AFR,Rust Monster,uncommon,R,3,Creature - Beast,False
77423,AFR,Xorn,rare,R,3,Creature - Elemental,False
77424,AFR,"Zalto, Fire Giant Duke",rare,R,5,Legendary Creature - Giant Barbarian,False
77425,AFR,Bulette,common,G,4,Creature - Beast,False
77426,AFR,Dire Wolf Prowler,common,G,3,Creature - Wolf,False
77427,AFR,Gnoll Hunter,common,G,2,Creature - Gnoll,False
77428,AFR,Loathsome Troll,uncommon,G,5,Creature - Troll,False
77429,AFR,Lurking Roper,uncommon,G,3,Creature - Horror,False
77430,AFR,Neverwinter Dryad,common,G,1,Creature - Dryad,False
77431,AFR,Ochre Jelly,rare,G,1,Creature - Ooze,False
77432,AFR,Owlbear,common,G,5,Creature - Bird Bear,False
77433,AFR,Purple Worm,uncommon,G,7,Creature - Worm,False
77434,AFR,The Tarrasque,mythic,G,9,Legendary Creature - Dinosaur,False
77435,AFR,Underdark Basilisk,common,G,2,Creature - Basilisk,False
77436,AFR,"Varis, Silverymoon Ranger",rare,G,3,Legendary Creature - Human Elf Ranger,False
77437,AFR,Barrowin of Clan Undurr,uncommon,BW,4,Legendary Creature - Dwarf Cleric,False
77438,AFR,Bruenor Battlehammer,uncommon,RW,4,Legendary Creature - Dwarf Warrior,False
77439,AFR,Drizzt Do'Urden,rare,GW,5,Legendary Creature - Elf Ranger,False
77440,AFR,"Farideh, Devil's Chosen",uncommon,RU,4,Legendary Creature - Tiefling Warlock,False
77441,AFR,Gretchen Titchwillow,uncommon,GU,2,Legendary Creature - Halfling Druid,False
77442,AFR,"Hama Pashar, Ruin Seeker",uncommon,UW,3,Legendary Creature - Human Wizard,False
77443,AFR,"Kalain, Reclusive Painter",uncommon,BR,2,Legendary Creature - Human Elf Bard,False
77444,AFR,Krydle of Baldur's Gate,uncommon,BU,2,Legendary Creature - Human Elf Rogue,False
77445,AFR,"Minsc, Beloved Ranger",mythic,GRW,3,Legendary Creature - Human Ranger,False
77446,AFR,"Shessra, Death's Whisper",uncommon,BG,4,Legendary Creature - Human Elf Warlock,False
77447,AFR,"Trelasarra, Moon Dancer",uncommon,GW,2,Legendary Creature - Elf Cleric,False
77448,AFR,"Volo, Guide to Monsters",rare,GU,4,Legendary Creature - Human Wizard,False
77449,AFR,Iron Golem,uncommon,,4,Artifact Creature - Golem,False
77450,AFR,Mimic,common,,2,Artifact - Treasure,False
77451,AFR,Cave of the Frost Dragon,rare,W,0,Land,False
77452,AFR,Den of the Bugbear,rare,R,0,Land,False
77453,AFR,Dungeon Descent,rare,,0,Land,False
77454,AFR,Evolving Wilds,common,,0,Land,False
77455,AFR,Hall of Storm Giants,rare,U,0,Land,False
77456,AFR,Hive of the Eye Tyrant,rare,B,0,Land,False
77457,AFR,Lair of the Hydra,rare,G,0,Land,False
77458,AFR,Temple of the Dragon Queen,uncommon,,0,Land,False
77459,AFR,Treasure Vault,rare,,0,Artifact Land,False
77460,AFR,Plains,basic,W,0,Basic Land - Plains,True
77461,AFR,Plains,basic,W,0,Basic Land - Plains,True
77462,AFR,Plains,basic,W,0,Basic Land - Plains,True
77463,AFR,Plains,basic,W,0,Basic Land - Plains,True
77464,AFR,Island,basic,U,0,Basic Land - Island,True
77465,AFR,Island,basic,U,0,Basic Land - Island,True
77466,AFR,Island,basic,U,0,Basic Land - Island,True
77467,AFR,Island,basic,U,0,Basic Land - Island,True
77468,AFR,Swamp,basic,B,0,Basic Land - Swamp,True
77469,AFR,Swamp,basic,B,0,Basic Land - Swamp,True
77470,AFR,Swamp,basic,B,0,Basic Land - Swamp,True
77471,AFR,Swamp,basic,B,0,Basic Land - Swamp,True
77472,AFR,Mountain,basic,R,0,Basic Land - Mountain,True
77473,AFR,Mountain,basic,R,0,Basic Land - Mountain,True
77474,AFR,Mountain,basic,R,0,Basic Land - Mountain,True
77475,AFR,Mountain,basic,R,0,Basic Land - Mountain,True
77476,AFR,Forest,basic,G,0,Basic Land - Forest,True
77477,AFR,Forest,basic,G,0,Basic Land - Forest,True
77478,AFR,Forest,basic,G,0,Basic Land - Forest,True
77479,AFR,Forest,basic,G,0,Basic Land - Forest,True
77480,STA,Approach of the Second Sun,mythic,W,7,Sorcery,True
77481,STA,Day of Judgment,mythic,W,4,Sorcery,True
77482,STA,Defiant Strike,uncommon,W,1,Instant,True
77483,STA,Divine Gambit,uncommon,W,2,Sorcery,True
77484,STA,Ephemerate,rare,W,1,Instant,True
77485,STA,Gift of Estates,rare,W,2,Sorcery,True
77486,STA,Gods Willing,rare,W,1,Instant,True
77487,STA,Mana Tithe,rare,W,1,Instant,True
77488,STA,Revitalize,uncommon,W,2,Instant,True
77489,STA,Swords to Plowshares,rare,W,1,Instant,True
77490,STA,Teferi's Protection,mythic,W,3,Instant,True
77491,STA,Blue Sun's Zenith,mythic,U,3,Instant,True
77492,STA,Brainstorm,rare,U,1,Instant,True
77493,STA,Compulsive Research,rare,U,3,Sorcery,True
77494,STA,Counterspell,rare,U,2,Instant,True
77495,STA,Memory Lapse,rare,U,2,Instant,True
77496,STA,Mind's Desire,mythic,U,6,Sorcery,True
77497,STA,Negate,uncommon,U,2,Instant,True
77498,STA,Opt,uncommon,U,1,Instant,True
77499,STA,Strategic Planning,uncommon,U,2,Sorcery,True
77500,STA,Tezzeret's Gambit,rare,U,4,Sorcery,True
77501,STA,Time Warp,mythic,U,5,Sorcery,True
77502,STA,Whirlwind Denial,uncommon,U,3,Instant,True
77503,STA,Agonizing Remorse,uncommon,B,2,Sorcery,True
77504,STA,Crux of Fate,mythic,B,5,Sorcery,True
77505,STA,Dark Ritual,rare,B,1,Instant,True
77506,STA,Demonic Tutor,mythic,B,2,Sorcery,True
77507,STA,Doom Blade,rare,B,2,Instant,True
77508,STA,Duress,uncommon,B,1,Sorcery,True
77509,STA,Eliminate,uncommon,B,2,Instant,True
77510,STA,Inquisition of Kozilek,rare,B,1,Sorcery,True
77511,STA,Sign in Blood,rare,B,2,Sorcery,True
77512,STA,Tainted Pact,mythic,B,2,Instant,True
77513,STA,Tendrils of Agony,rare,B,4,Sorcery,True
77514,STA,Village Rites,uncommon,B,1,Instant,True
77515,STA,Chaos Warp,mythic,R,3,Instant,True
77516,STA,Claim the Firstborn,uncommon,R,1,Sorcery,True
77517,STA,Faithless Looting,rare,R,1,Sorcery,True
77518,STA,Grapeshot,rare,R,2,Sorcery,True
77519,STA,Increasing Vengeance,mythic,R,2,Instant,True
77520,STA,Infuriate,uncommon,R,1,Instant,True
77521,STA,Lightning Bolt,rare,R,1,Instant,True
77522,STA,Mizzix's Mastery,mythic,R,4,Sorcery,True
77523,STA,Shock,uncommon,R,1,Instant,True
77524,STA,Stone Rain,rare,R,3,Sorcery,True
77525,STA,Thrill of Possibility,uncommon,R,2,Instant,True
77526,STA,Urza's Rage,rare,R,3,Instant,True
77527,STA,Abundant Harvest,rare,G,1,Sorcery,True
77528,STA,Adventurous Impulse,uncommon,G,1,Sorcery,True
77529,STA,Channel,mythic,G,2,Sorcery,True
77530,STA,Cultivate,uncommon,G,3,Sorcery,True
77531,STA,Harmonize,rare,G,4,Sorcery,True
77532,STA,Krosan Grip,rare,G,3,Instant,True
77533,STA,Natural Order,mythic,G,4,Sorcery,True
77534,STA,Primal Command,mythic,G,5,Sorcery,True
77535,STA,Regrowth,rare,G,2,Sorcery,True
77536,STA,Snakeskin Veil,uncommon,G,1,Instant,True
77537,STA,Weather the Storm,rare,G,2,Instant,True
77538,STA,Despark,rare,BW,2,Instant,True
77539,STA,Electrolyze,rare,RU,3,Instant,True
77540,STA,Growth Spiral,rare,GU,2,Instant,True
77541,STA,Lightning Helix,rare,RW,2,Instant,True
77542,STA,Putrefy,rare,BG,3,Instant,True
77543,STA,Approach of the Second Sun,mythic,W,7,Sorcery,False
77544,STA,Day of Judgment,mythic,W,4,Sorcery,False
77545,STA,Defiant Strike,uncommon,W,1,Instant,False
77546,STA,Divine Gambit,uncommon,W,2,Sorcery,False
77547,STA,Ephemerate,rare,W,1,Instant,False
77548,STA,Gift of Estates,rare,W,2,Sorcery,False
77549,STA,Gods Willing,rare,W,1,Instant,False
77550,STA,Mana Tithe,rare,W,1,Instant,False
77551,STA,Revitalize,uncommon,W,2,Instant,False
77552,STA,Swords to Plowshares,rare,W,1,Instant,False
77553,STA,Teferi's Protection,mythic,W,3,Instant,False
77554,STA,Blue Sun's Zenith,mythic,U,3,Instant,False
77555,STA,Brainstorm,rare,U,1,Instant,False
77556,STA,Compulsive Research,rare,U,3,Sorcery,False
77557,STA,Counterspell,rare,U,2,Instant,False
77558,STA,Memory Lapse,rare,U,2,Instant,False
77559,STA,Mind's Desire,mythic,U,6,Sorcery,False
77560,STA,Negate,uncommon,U,2,Instant,False
77561,STA,Opt,uncommon,U,1,Instant,False
77562,STA,Strategic Planning,uncommon,U,2,Sorcery,False
77563,STA,Tezzeret's Gambit,rare,U,4,Sorcery,False
77564,STA,Time Warp,mythic,U,5,Sorcery,False
77565,STA,Whirlwind Denial,uncommon,U,3,Instant,False
77566,STA,Agonizing Remorse,uncommon,B,2,Sorcery,False
77567,STA,Crux of Fate,mythic,B,5,Sorcery,False
77568,STA,Dark Ritual,rare,B,1,Instant,False
77569,STA,Demonic Tutor,mythic,B,2,Sorcery,False
77570,STA,Doom Blade,rare,B,2,Instant,False
77571,STA,Duress,uncommon,B,1,Sorcery,False
77572,STA,Eliminate,uncommon,B,2,Instant,False
77573,STA,Inquisition of Kozilek,rare,B,1,Sorcery,False
77574,STA,Sign in Blood,rare,B,2,Sorcery,False
77575,STA,Tainted Pact,mythic,B,2,Instant,False
77576,STA,Tendrils of Agony,rare,B,4,Sorcery,False
77577,STA,Village Rites,uncommon,B,1,Instant,False
77578,STA,Chaos Warp,mythic,R,3,Instant,False
77579,STA,Claim the Firstborn,uncommon,R,1,Sorcery,False
77580,STA,Faithless Looting,rare,R,1,Sorcery,False
